策略,日期,计划费用_元,紧急费用_元,总费用_元,紧急电量_kWh,日初电量_kWh,日末电量_kWh
main,2025-10-09,37414.45942057201,2892.052939523235,40306.51236009526,516.7167088577789,10759.006328737374,10711.847699376025
main,2025-10-10,16734.252651662668,1217.9203527848435,17952.173004447515,251.38675189414408,10711.847699376025,10800.0
main,2025-10-11,16675.47625967444,2340.021997287372,19015.49825696181,441.1906993638285,10800.0,10800.0
main,2025-10-12,40106.714684720464,1835.6564905436876,41942.371175264154,293.3259063672541,10800.0,10765.777670566598
main,2025-10-13,39867.94572464082,612.2744915458238,40480.22021618665,115.35847905757059,10765.777670566598,10800.0
main,2025-10-14,39546.82433725693,4317.583209741041,43864.407546997965,837.4721974813191,10800.0,10651.566519052089
main,2025-10-15,40045.36781772754,5164.15707796017,45209.524895687726,931.5181243307004,10651.566519052089,10790.545372779725
main,2025-10-16,37882.309762206234,23259.119359500895,61141.42912170713,4769.5022459734955,10790.545372779725,10800.0
main,2025-10-17,18918.027208575033,1.85773103567044e-11,18918.02720857505,4.241940132487798e-12,10800.0,10800.0
main,2025-10-18,17512.66959947008,2.284136058072761e-11,17512.6695994701,5.529243729540667e-12,10800.0,10800.0
main,2025-10-19,44998.974980056286,1646.953355161815,46645.9283352181,276.82744693068975,10800.0,10753.672020124955
main,2025-10-20,44761.23440133002,2493.2969338523444,47254.531335182364,519.2180256757414,10753.672020124955,10800.0
main,2025-10-21,45028.68142319611,3.0635989078930946e-11,45028.68142319615,6.761036175362278e-12,10800.0,10800.0
main,2025-10-22,45102.49286138132,5692.8784288167735,50795.3712901981,975.8654807824962,10800.0,10800.0
main,2025-10-23,45859.41688329146,2.7445506534107268e-11,45859.41688329149,5.832223592960872e-12,10800.0,10800.0
main,2025-10-24,17859.847834778157,815.3450163771859,18675.192851155345,156.50020366300532,10800.0,10800.0
main,2025-10-25,18288.88628546281,2.9313958260779316e-11,18288.88628546284,7.232991983130432e-12,10800.0,10800.0
main,2025-10-26,46357.397731485005,2.7617040210259348e-11,46357.397731485034,5.835776306639673e-12,10800.0,10800.0
main,2025-10-27,46056.72423846694,2.713902791384726e-11,46056.72423846697,5.7558402488666616e-12,10800.0,10800.0
main,2025-10-28,46235.960171578874,2.9445346605427863e-11,46235.9601715789,5.394351632048711e-12,10800.0,10800.0
main,2025-10-29,44588.629878337735,10232.622805697873,54821.25268403561,1783.5104961880597,10800.0,10749.704179830587
main,2025-10-30,48289.479664474595,2.8086554859640955e-11,48289.47966447461,5.710099060252105e-12,10749.704179830587,10800.0
main,2025-10-31,18548.53536313489,3.4956783535530777e-11,18548.535363134928,7.993539207287736e-12,10800.0,10800.0
main,2025-11-01,18787.389927885157,4.077355875153899e-11,18787.3899278852,1.0206058220774139e-11,10800.0,10800.0
main,2025-11-02,48154.72248393991,2.8048911950018246e-11,48154.72248393994,6.267472651977357e-12,10800.0,10800.0
main,2025-11-03,48660.79232992531,2.26558898308582e-11,48660.79232992532,5.782485601457665e-12,10800.0,10800.0
main,2025-11-04,49254.33246986172,155.8171780333629,49410.14964789509,33.59955000000714,10800.0,10800.0
main,2025-11-05,49245.91344180649,3.6695549265886024e-11,49245.91344180653,7.66231522675298e-12,10800.0,10800.0
main,2025-11-06,46804.29529674057,6549.723467763268,53354.01876450384,1359.4942224071037,10800.0,10727.075284596376
main,2025-11-07,19834.73756064557,3.060246100972108e-11,19834.7375606456,5.965006266706041e-12,10727.075284596376,10800.0
main,2025-11-08,18620.72823102944,2.676971089243807e-11,18620.728231029465,6.647127293035737e-12,10800.0,10800.0
main,2025-11-09,46863.07251353613,4387.580115207551,51250.65262874367,811.0220453297069,10800.0,10761.626668634868
main,2025-11-10,48520.53416467618,4472.095982053032,52992.630146729214,805.6322611142897,10761.626668634868,10800.0
main,2025-11-11,49974.40644597962,4.034790158232506,49978.441236137856,0.9212901377393772,10800.0,10800.0
main,2025-11-12,49431.38019815499,42.48216985615797,49473.86236801115,9.700232870454368,10800.0,10800.0
main,2025-11-13,51210.714424479214,3.729548936348692e-11,51210.71442447925,7.211564678755167e-12,10800.0,10800.0
main,2025-11-14,19528.34848027925,3.706302198480671e-11,19528.34848027929,7.793765632868599e-12,10800.0,10800.0
main,2025-11-15,19107.556446315262,2.772317519994516e-11,19107.55644631529,6.727729484623524e-12,10800.0,10800.0
main,2025-11-16,50357.22880496362,4.467938019558915e-11,50357.22880496367,1.0468070854585676e-11,10800.0,10800.0
main,2025-11-17,51311.66821032658,3.9306218113654983e-11,51311.668210326614,9.55335810459701e-12,10800.0,10800.0
main,2025-11-18,50497.63969667755,718.3640119450633,51216.003708622615,155.48252826894426,10800.0,10763.979175219425
main,2025-11-19,51212.098016726944,6.301057500047864,51218.39907422698,1.3850000000105445,10763.979175219425,10745.598159154635
main,2025-11-20,51239.70695874852,365.5477087109733,51605.25466745949,77.32346041552313,10745.598159154635,10740.834663516835
main,2025-11-21,20327.56423193904,2.6841618039341597e-11,20327.564231939064,5.655365065138085e-12,10740.834663516835,10800.0
main,2025-11-22,19691.653339008855,2.79224613430884e-11,19691.653339008888,6.473710456589288e-12,10800.0,10781.3235580827
main,2025-11-23,51574.83792661314,898.7583428963328,52473.59626950947,203.304669931654,10781.3235580827,10800.0
main,2025-11-24,51657.480017148366,399.85402833104513,52057.33404547941,75.18762824542961,10800.0,10732.629644520915
main,2025-11-25,51052.52394114391,286.0219939703732,51338.54593511428,67.63612263576596,10732.629644520915,10800.0
main,2025-11-26,51829.0195854912,154.53999266670604,51983.55957815791,32.99316666667572,10800.0,10800.0
main,2025-11-27,52219.044362067485,770.238862356098,52989.28322442359,113.36986955264045,10800.0,10800.0
main,2025-11-28,20007.276852927083,52.46912293441421,20059.745975861497,8.583203490009158,10800.0,10800.0
main,2025-11-29,19819.715456365557,8694.473890155365,28514.18934652092,1551.3687054178415,10800.0,10750.070037188321
main,2025-11-30,54126.17950698135,137.92712849790666,54264.10663547926,21.18702863181732,10750.070037188321,10691.085349872585
main,2025-12-01,54275.17067261446,23463.513149196755,77738.68382181121,5585.209365692836,10691.085349872585,10718.633413411551
main,2025-12-02,58912.51392022989,10164.749522633032,69077.26344286294,2119.80918372867,10718.633413411551,10800.0
main,2025-12-03,62729.64550985989,1.769171420473725e-11,62729.6455098599,4.14890344302421e-12,10800.0,10800.0
main,2025-12-04,63090.39666005907,490.7298935300746,63581.12655358915,87.29328484922505,10800.0,10800.0
main,2025-12-05,25515.044269682414,154.31981445432302,25669.36408413674,74.99099302250497,10800.0,10800.0
main,2025-12-06,25382.48629355595,2083.1697392314127,27465.656032787356,748.105399492911,10800.0,10800.0
main,2025-12-07,62938.360607060975,1.7530914497854156e-11,62938.36060706099,4.247269203005999e-12,10800.0,10800.0
main,2025-12-08,62773.014209117886,2.0122769228692052e-11,62773.014209117915,3.7339020764193265e-12,10800.0,10800.0
main,2025-12-09,61163.71568841221,1075.7904624152593,62239.50615082747,188.94321034609612,10800.0,10800.0
main,2025-12-10,60806.82917405525,3.4703893536658366e-11,60806.82917405529,8.043343768804334e-12,10800.0,10800.0
main,2025-12-11,62056.67004399829,6.5459323380866,62063.215976336374,1.12059100198378,10800.0,10800.0
main,2025-12-12,26689.399453911374,2.67435087408785e-11,26689.3994539114,6.211919867382676e-12,10800.0,10800.0
main,2025-12-13,26622.26878381728,2.0320573002052812e-11,26622.268783817297,4.332978420507061e-12,10800.0,10800.0
main,2025-12-14,62452.727495115774,2.9677281965234674e-11,62452.7274951158,6.214584402641776e-12,10800.0,10800.0
main,2025-12-15,62538.937261035884,156.48848830574343,62695.42574934162,31.809836021087555,10800.0,10800.0
main,2025-12-16,61827.264635838306,260.526240262443,62087.79087610075,43.392987842941,10800.0,10710.39068623937
main,2025-12-17,61515.009821911444,233.41055159399426,61748.420373505454,45.18239381695945,10710.39068623937,10799.83815743678
main,2025-12-18,60129.85229745104,801.5198623873235,60931.37215983836,178.55966486292624,10799.83815743678,10792.674253612975
main,2025-12-19,26951.714270159966,671.6962691363138,27623.410539296285,110.44060502535123,10792.674253612975,10783.454626001327
main,2025-12-20,26558.149750184788,25.884658561986598,26584.034408746775,13.94271939777451,10783.454626001327,10733.454174311233
main,2025-12-21,61006.4614405583,919.8949776420794,61926.35641820037,135.15061105105946,10733.454174311233,10800.0
main,2025-12-22,60837.346594723465,2879.0891192533663,63716.43571397683,459.50078435613045,10800.0,10800.0
main,2025-12-23,61910.437985277036,4.1688441143605817e-11,61910.43798527708,7.539746604834363e-12,10800.0,10800.0
main,2025-12-24,61059.372526194486,45.73865948625322,61105.11118568073,6.556573894248225,10800.0,10800.0
main,2025-12-25,61554.88865006955,327.31168096503313,61882.200331034575,47.75073252299925,10800.0,10800.0
main,2025-12-26,26686.53200976782,3.2440206965134166e-11,26686.532009767852,7.013056801952189e-12,10800.0,10800.0
main,2025-12-27,26209.447974496412,764.3009717674107,26973.748946263822,125.02878648248334,10800.0,10800.0
main,2025-12-28,60182.229019615916,1162.2882041892635,61344.51722380518,204.74824881579832,10800.0,10800.0
main,2025-12-29,61717.403728161036,2.613087346503562e-11,61717.40372816107,4.792610752701876e-12,10800.0,10800.0
main,2025-12-30,59771.16300584888,730.6758972881253,60501.838903137,129.0564465991864,10800.0,10800.0
main,2025-12-31,54979.61602434811,4388.532640892723,59368.14866524083,829.9599637541418,10800.0,1282.2813986383183
median_only,2025-02-01,21426.085544289177,235.54757207291806,21661.633116362096,61.99074826395728,10800.0,10800.0
median_only,2025-02-02,53740.08626807063,4108.180856522842,57848.267124593476,848.26944849604,10800.0,10656.23009874078
median_only,2025-02-03,54014.5228081214,1763.6283422774018,55778.1511503988,293.14646106314973,10656.23009874078,10800.0
median_only,2025-02-04,52726.801289728566,9928.832323642793,62655.63361337137,1950.7417241226365,10800.0,10690.891871793538
median_only,2025-02-05,52416.91723142043,6882.056286462101,59298.973517882536,1581.4997359804722,10690.891871793538,10728.056628022463
median_only,2025-02-06,53144.17262612403,1615.4284761799872,54759.60110230401,299.25508969875307,10728.056628022463,10684.811035104705
median_only,2025-02-07,20516.1724979076,447.2182611307737,20963.39075903837,91.603225190061,10684.811035104705,10800.0
median_only,2025-02-08,18693.934359377534,2988.683206817347,21682.617566194884,739.3346743364639,10800.0,10786.978213121449
median_only,2025-02-09,49889.32635742266,16366.009702746116,66255.33606016877,3306.714610316233,10786.978213121449,10686.473510173388
median_only,2025-02-10,51439.12828115162,1979.6169017770562,53418.74518292868,491.0997598127306,10686.473510173388,10653.396547077404
median_only,2025-02-11,50874.816327535555,2685.2882627826903,53560.104590318246,451.15260706546536,10653.396547077404,10782.825490058349
median_only,2025-02-12,48524.994878063066,8405.573570838584,56930.568448901664,1665.277410118205,10782.825490058349,10735.118995088753
median_only,2025-02-13,48872.64303590606,1353.1654428829077,50225.80847878895,327.1631611581553,10735.118995088753,10749.652648077223
median_only,2025-02-14,18008.26032600926,4310.220118067146,22318.48044407641,935.4181520721245,10749.652648077223,10774.974657884297
median_only,2025-02-15,18101.024857623044,3562.1005900655655,21663.12544768861,868.5994996535655,10774.974657884297,10724.606301383266
median_only,2025-02-16,46793.7889248739,15412.795503319445,62206.584428193346,3252.15694877488,10724.606301383266,10663.355797225506
median_only,2025-02-17,47274.58769293217,1911.8006627430645,49186.38835567523,447.8708874625205,10663.355797225506,10689.172989465653
median_only,2025-02-18,46334.652218239615,5287.385720312199,51622.0379385518,1002.187171665376,10689.172989465653,10788.442694750775
median_only,2025-02-19,46068.89236548444,12687.707132099758,58756.59949758419,2765.680172572779,10788.442694750775,10577.10077195553
median_only,2025-02-20,46454.88731927205,5998.9870745549,52453.87439382695,1237.587382027238,10577.10077195553,10737.688932983761
median_only,2025-02-21,17537.38764100393,2008.523326597502,19545.910967601434,560.3887280265678,10737.688932983761,10745.138421107426
median_only,2025-02-22,17383.239445315812,3906.0588698206784,21289.298315136482,1007.0507830366768,10745.138421107426,10737.747428097826
median_only,2025-02-23,46827.289897005656,2028.2672158047867,48855.55711281044,528.4772531975832,10737.747428097826,10657.262879201879
median_only,2025-02-24,44666.01469645505,3769.5646698027685,48435.57936625782,791.2717100110883,10657.262879201879,10724.751717371426
median_only,2025-02-25,44876.44434493602,1702.7706465398119,46579.21499147583,398.4213113102546,10724.751717371426,10663.84829535069
median_only,2025-02-26,43472.600873790674,8622.64218894591,52095.24306273658,1827.6068389851469,10663.84829535069,10800.0
median_only,2025-02-27,43346.68853376528,9693.62998116296,53040.318514928236,1950.3451614523874,10800.0,10800.0
median_only,2025-02-28,17154.692004104156,1312.0845575880041,18466.776561692157,430.1941465823153,10800.0,10776.892347566174
median_only,2025-03-01,17100.14285082899,1285.3995761929186,18385.54242702191,281.6809252609488,10776.892347566174,10795.602297791876
median_only,2025-03-02,44183.31918400613,18547.768856625255,62731.08804063139,3764.829105024475,10795.602297791876,10580.930317014114
median_only,2025-03-03,42565.26478672767,31710.380210032494,74275.64499676015,6186.274161388157,10580.930317014114,10690.746232040749
median_only,2025-03-04,46548.74157631904,108.69615492401223,46657.43773124305,44.53314807486335,10690.746232040749,10646.633584887233
median_only,2025-03-05,45062.788515120104,1130.8394261464762,46193.62794126658,179.81841163510308,10646.633584887233,10758.817107645262
median_only,2025-03-06,42525.965826621694,4738.2913421057665,47264.25716872747,996.3866438441578,10758.817107645262,10688.293732879945
median_only,2025-03-07,17029.592910493568,462.70875335587243,17492.301663849437,110.15936400670205,10688.293732879945,10800.0
median_only,2025-03-08,16004.386950107375,2674.2731166407643,18678.66006674814,967.4482230492614,10800.0,10800.0
median_only,2025-03-09,41810.37868221113,5305.69737474842,47116.076056959544,1230.6059797822586,10800.0,10699.061734035577
median_only,2025-03-10,41160.475926082,20011.615950575415,61172.09187665741,3610.0190426998333,10699.061734035577,10692.19992424551
median_only,2025-03-11,42222.04379786996,2356.5994101514475,44578.643208021414,584.6319506067774,10692.19992424551,10748.210274057463
median_only,2025-03-12,42315.89857760505,2915.3521634888793,45231.25074109393,654.7253626430914,10748.210274057463,10625.801957708329
median_only,2025-03-13,40173.211945286035,25604.862229663588,65778.07417494962,4479.385844782695,10625.801957708329,10716.624694299942
median_only,2025-03-14,15957.954863358564,490.52949382672415,16448.48435718529,101.855328199404,10716.624694299942,10800.0
median_only,2025-03-15,15727.747500531419,2751.453299849782,18479.200800381197,734.8748996129808,10800.0,10659.663116210395
median_only,2025-03-16,40484.84851522463,4084.5900102973965,44569.43852552202,1165.3063467219376,10659.663116210395,10600.14824349251
median_only,2025-03-17,41665.30794704107,783.7706298998801,42449.07857694095,137.69632120209835,10600.14824349251,10800.0
median_only,2025-03-18,40228.17725584433,7021.241369666002,47249.418625510334,1407.617968063966,10800.0,10775.895131060443
median_only,2025-03-19,39848.45189941523,4681.526747975721,44529.978647390955,954.7854511603118,10775.895131060443,10800.0
median_only,2025-03-20,39616.19309163376,7566.47076350556,47182.663855139304,1654.9492648711632,10800.0,10738.440652945546
median_only,2025-03-21,15555.101740612728,696.9256636615739,16252.027404274302,240.18903142983277,10738.440652945546,10800.0
median_only,2025-03-22,15421.14656144827,319.91847304167976,15741.065034489948,94.27509839220083,10800.0,10800.0
median_only,2025-03-23,38200.38179039942,6396.7296934471615,44597.11148384658,1453.8818402126817,10800.0,10785.98081501646
median_only,2025-03-24,36499.73393136004,8993.205538623084,45492.93946998312,2054.5840350299204,10785.98081501646,10651.863646396487
median_only,2025-03-25,37045.889854739886,15494.8541200098,52540.74397474968,3019.9468331542284,10651.863646396487,10697.908570660078
median_only,2025-03-26,36949.85637008869,2525.518600503649,39475.37497059234,521.1779851788702,10697.908570660078,10743.536620116858
median_only,2025-03-27,37130.66928988896,7025.283492314789,44155.95278220375,1499.919473266258,10743.536620116858,10729.817296274818
median_only,2025-03-28,14735.854049127773,1278.6601888274795,16014.51423795525,339.8626383785309,10729.817296274818,10745.939750070478
median_only,2025-03-29,14621.543387298556,2117.7033772777463,16739.246764576303,508.7475717456056,10745.939750070478,10773.034030190005
median_only,2025-03-30,35383.52129287843,3455.513098082256,38839.03439096069,747.7113014822446,10773.034030190005,10795.660984191672
median_only,2025-03-31,34488.14390185125,17144.594507293223,51632.73840914446,3219.1804995864372,10795.660984191672,10795.660715509599
median_only,2025-04-01,34915.24291164392,32449.954393067448,67365.19730471137,5365.027163407132,10795.660715509599,10797.265610576284
median_only,2025-04-02,35649.68216217819,24739.06356615071,60388.745728328904,4348.667044444019,10797.265610576284,10755.066897068853
median_only,2025-04-03,35319.132708586985,6085.327375573377,41404.46008416035,1191.8906659502793,10755.066897068853,10665.880674939996
median_only,2025-04-04,14399.488149354253,263.4517116937943,14662.939861048048,119.45797278097473,10665.880674939996,10800.0
median_only,2025-04-05,13949.756283885119,2801.6736923950466,16751.429976280167,709.8373789409089,10800.0,10702.26746121472
median_only,2025-04-06,34991.80056052473,2785.8191643157706,37777.61972484049,612.7328123314786,10702.26746121472,10767.592247921684
median_only,2025-04-07,34911.645411523146,481.43255545288133,35393.07796697603,132.64777605821365,10767.592247921684,10696.320224479921
median_only,2025-04-08,36071.23517845252,4872.514263310022,40943.74944176254,1001.9151773346479,10696.320224479921,10716.019686960984
median_only,2025-04-09,35377.908259821874,19666.21688005908,55044.125139880955,3413.877445233144,10716.019686960984,10762.243632947971
median_only,2025-04-10,36699.05018968301,2434.0964477542475,39133.14663743727,506.72026718437735,10762.243632947971,10769.26889322655
median_only,2025-04-11,14433.066631357971,240.34426570027358,14673.410897058246,111.02858515427627,10769.26889322655,10800.0
median_only,2025-04-12,13760.765095020499,955.5872053477823,14716.35230036828,253.2224726930988,10800.0,10780.415083599068
median_only,2025-04-13,33607.98129924794,10787.388666657069,44395.36996590501,1925.7327638319518,10780.415083599068,10782.834601122126
median_only,2025-04-14,34314.50539065626,1201.4587619620481,35515.96415261831,303.7067155678078,10782.834601122126,10762.954945625283
median_only,2025-04-15,34375.291940635056,2812.741816002913,37188.03375663797,606.1483044826642,10762.954945625283,10793.06623015984
median_only,2025-04-16,33937.51994125556,10629.33612892673,44566.85607018229,1962.9613103074892,10793.06623015984,10689.338061225597
median_only,2025-04-17,33422.54136793257,5464.41532619162,38886.95669412419,984.0554589647153,10689.338061225597,10800.0
median_only,2025-04-18,13318.791446082367,572.804514019612,13891.595960101979,263.8170270515148,10800.0,10800.0
median_only,2025-04-19,13505.70160044249,263.01572456821265,13768.717325010703,124.12911354866418,10800.0,10800.0
median_only,2025-04-20,33505.99381243238,606.1805496376433,34112.17436207003,203.27276393088871,10800.0,10800.0
median_only,2025-04-21,32933.23519426505,2248.7803336882525,35182.01552795329,561.6765853846548,10800.0,10666.82658710061
median_only,2025-04-22,33148.988666724996,2244.815638830346,35393.80430555534,692.1558387050246,10666.82658710061,10684.1960391228
median_only,2025-04-23,33471.60445058733,732.2077827417883,34203.81223332912,293.3934602175698,10684.1960391228,10800.0
median_only,2025-04-24,32417.948707000898,2003.2828733969031,34421.231580397805,389.580179775763,10800.0,10793.651720878843
median_only,2025-04-25,12436.014675313469,1428.087879082382,13864.102554395851,291.0842988224475,10793.651720878843,10709.957967536877
median_only,2025-04-26,12320.850646101342,3707.833970095334,16028.684616196679,740.8156000046625,10709.957967536877,10670.6662864279
median_only,2025-04-27,30932.206537498558,6534.034955145845,37466.241492644396,1395.4863445572064,10670.6662864279,10674.856488924117
median_only,2025-04-28,30709.94356689487,48708.75385041308,79418.69741730797,8112.621147238271,10674.856488924117,10767.16837048819
median_only,2025-04-29,32613.90968684404,4546.74031952112,37160.65000636516,941.1291130722038,10767.16837048819,10800.0
median_only,2025-04-30,32497.54062366961,722.8315835966941,33220.3722072663,150.28905039289918,10800.0,10751.670763554746
median_only,2025-05-01,30782.01296251284,20045.041979515845,50827.054942028684,3824.671159521278,10751.670763554746,10064.100186596354
median_only,2025-05-02,12791.692060064735,16665.103730929284,29456.795790994023,3295.6095213615345,10064.100186596354,10329.300193183493
median_only,2025-05-03,12970.399061164138,12420.590204901104,25390.98926606524,2400.80023681267,10329.300193183493,10546.528960674364
median_only,2025-05-04,32012.49948707478,14055.73086887962,46068.230355954394,2465.6813268959704,10546.528960674364,10268.51034973824
median_only,2025-05-05,33948.15899341744,14990.543519759383,48938.70251317684,2691.7179951396265,10268.51034973824,10670.314751687521
median_only,2025-05-06,35202.41399688469,4462.544021156006,39664.95801804069,817.3235298795887,10670.314751687521,10496.26194680006
median_only,2025-05-07,34866.12532525932,10141.715348322763,45007.84067358209,1929.332201589223,10496.26194680006,10693.50963623339
median_only,2025-05-08,35935.96350268475,4991.554220863173,40927.51772354792,954.5258171238977,10693.50963623339,10744.340214895092
median_only,2025-05-09,16414.99976145364,1.7731501600337652e-11,16414.99976145366,4.281019982954604e-12,10744.340214895092,10800.0
median_only,2025-05-10,14620.709803567606,1323.5355077001745,15944.245311267785,335.6318308764898,10800.0,10517.330701892974
median_only,2025-05-11,34893.00443174816,6336.077667773821,41229.082099521984,1232.411324043001,10517.330701892974,10542.733427651294
median_only,2025-05-12,35914.28527947275,1595.2840549182527,37509.569334391,332.2474568374478,10542.733427651294,10800.0
median_only,2025-05-13,35180.24071955339,544.1014103824645,35724.34212993585,104.01590215017514,10800.0,10800.0
median_only,2025-05-14,34451.9724248166,1275.1852086327128,35727.157633449315,342.651509340859,10800.0,10602.81606878225
median_only,2025-05-15,34594.729695695234,5224.161520613631,39818.89121630887,1274.749207145546,10602.81606878225,10800.0
median_only,2025-05-16,14512.260695335819,196.68744796814946,14708.94814330397,89.84346008540376,10800.0,10778.8226435106
median_only,2025-05-17,14501.710234370412,2943.7852604847867,17445.495494855197,707.0166886612658,10778.8226435106,10709.369236828981
median_only,2025-05-18,34427.82816047958,3310.0997370648242,37737.9278975444,698.4928954934246,10709.369236828981,10653.35659299165
median_only,2025-05-19,34073.457364708964,935.326083559861,35008.78344826883,136.78522207949356,10653.35659299165,10800.0
median_only,2025-05-20,33064.681622510136,20803.86819364137,53868.54981615151,3407.2679594881124,10800.0,10717.726068054779
median_only,2025-05-21,33567.329770126686,5865.430512143611,39432.7602822703,1357.9693967152893,10717.726068054779,10665.738670607077
median_only,2025-05-22,33814.83585712938,1332.8319411397792,35147.66779826916,284.9495655190365,10665.738670607077,10800.0
median_only,2025-05-23,15397.116230651482,602.9416789160935,16000.057909567575,280.1510840385905,10800.0,10800.0
median_only,2025-05-24,14486.38292678115,757.2407030170718,15243.623629798225,345.4292739852098,10800.0,10800.0
median_only,2025-05-25,34901.90800404492,184.78295287127418,35086.690956916194,59.415914300883024,10800.0,10785.376182535145
median_only,2025-05-26,34600.41042318207,10682.058733878483,45282.46915706055,1645.514552679712,10785.376182535145,10800.0
median_only,2025-05-27,33244.5482249745,2059.411158653719,35303.95938362821,606.0016109305395,10800.0,10774.201102230165
median_only,2025-05-28,34447.172821341934,1486.9290845037276,35934.10190584566,327.95160187470765,10774.201102230165,10800.0
median_only,2025-05-29,33857.17429742884,13884.504765459227,47741.67906288806,2373.557861027358,10800.0,10800.0
median_only,2025-05-30,14776.790944420356,1593.3837764456125,16370.174720865965,410.832082860541,10800.0,10800.0
median_only,2025-05-31,14346.905944016713,1936.553177696775,16283.45912171349,691.8201355322053,10800.0,10800.0
median_only,2025-06-01,33223.18630815249,93939.22651911378,127162.4128272663,17575.50984697371,10800.0,9762.691490276658
median_only,2025-06-02,35946.53950362008,57574.379867066564,93520.91937068664,11934.947539983392,9762.691490276658,9721.431974636353
median_only,2025-06-03,44334.18541919146,6614.424319155563,50948.609738347026,1111.7876104670158,9721.431974636353,10653.971156757882
median_only,2025-06-04,44439.79651237178,5195.257905927445,49635.05441829923,1101.0758283472735,10653.971156757882,10507.697015401644
median_only,2025-06-05,46189.27679230267,5778.804950456345,51968.08174275901,1228.0635802069894,10507.697015401644,10800.0
median_only,2025-06-06,20891.05775628562,7596.436440410313,28487.49419669593,1479.6697059963453,10800.0,10800.0
median_only,2025-06-07,17105.945092944698,15880.953955724131,32986.89904866883,3551.911279415845,10800.0,10346.671378881007
median_only,2025-06-08,49432.083635084506,3239.800888997325,52671.884524081834,655.7312482105966,10346.671378881007,10504.710611163267
median_only,2025-06-09,46060.598835667086,9549.984158538115,55610.5829942052,1856.3382081204609,10504.710611163267,10800.0
median_only,2025-06-10,47717.15575373992,30.47536331157252,47747.6311170515,13.868197183869038,10800.0,10800.0
median_only,2025-06-11,46184.93989228678,31756.691015288685,77941.63090757545,6449.541777451979,10800.0,10800.0
median_only,2025-06-12,50303.89959365716,28.42948590581011,50332.32907956297,13.041048580637396,10800.0,10800.0
median_only,2025-06-13,20959.401479160733,1455.4363009498713,22414.837780110603,669.6826503980946,10800.0,10800.0
median_only,2025-06-14,20028.11573616777,865.9144751320518,20894.03021129982,313.07390978273554,10800.0,10640.35184755424
median_only,2025-06-15,46112.87742297644,4160.843085376235,50273.72050835268,877.6369385499687,10640.35184755424,10798.246717750004
median_only,2025-06-16,48183.580962932305,2176.636307167202,50360.217270099514,597.0979752191784,10798.246717750004,10800.0
median_only,2025-06-17,48345.7532017439,7201.754947549654,55547.50814929356,1556.6806752738455,10800.0,10658.209963033076
median_only,2025-06-18,47983.70680451091,618.7093192976655,48602.41612380857,90.25063400153495,10658.209963033076,10795.345791936461
median_only,2025-06-19,46568.04208909135,2040.7301760359207,48608.77226512726,479.735096689721,10795.345791936461,10682.787782068799
median_only,2025-06-20,20260.33975339776,132.21102640222324,20392.55077979998,60.13968794113627,10682.787782068799,10800.0
median_only,2025-06-21,19382.69439396484,1897.3441107133626,21280.038504678203,649.0881328534515,10800.0,10800.0
median_only,2025-06-22,43009.06143250427,7531.017224876286,50540.07865738057,1718.062880238227,10800.0,10772.769780196137
median_only,2025-06-23,43538.129573572776,8154.637953493783,51692.76752706656,1522.3573686922812,10772.769780196137,10626.845764132071
median_only,2025-06-24,43939.62376318759,46373.39428886483,90313.01805205243,8864.681917264306,10626.845764132071,10754.00674487692
median_only,2025-06-25,48434.358020296226,577.7098228680937,49012.067843164325,85.63189435578609,10754.00674487692,10800.0
median_only,2025-06-26,45554.33319894364,2773.933197886602,48328.266396830244,517.1655933078126,10800.0,10571.445537130621
median_only,2025-06-27,19551.444258644184,2.5594860453281854e-11,19551.444258644213,6.0325078266032506e-12,10571.445537130621,10800.0
median_only,2025-06-28,18584.831076841507,1237.751586018426,19822.58266285993,345.7098798297799,10800.0,10800.0
median_only,2025-06-29,44236.76762754891,8566.484232532932,52803.25186008183,1690.606755205575,10800.0,10800.0
median_only,2025-06-30,45057.22879422965,4247.253124533991,49304.48191876365,1008.3083620288,10800.0,10609.083409820154
median_only,2025-07-01,45537.79025481038,32265.510034329225,77803.3002891396,7671.219382046476,10609.083409820154,9661.27959442622
median_only,2025-07-02,49041.989423355306,21327.1865672145,70369.17599056981,5193.907009929208,9661.27959442622,9772.043892054638
median_only,2025-07-03,46171.10546957084,50328.44155553493,96499.54702510576,9050.26301937068,9772.043892054638,10547.668909993947
median_only,2025-07-04,24580.33496934123,3392.662469060174,27972.997438401402,850.6270614315806,10547.668909993947,10715.635802544013
median_only,2025-07-05,18983.902670508607,31426.53263286635,50410.435303374965,7333.596087504907,10715.635802544013,9927.371080756102
median_only,2025-07-06,44425.36699343797,58501.32793915909,102926.69493259706,11192.780187664794,9927.371080756102,10401.210329565098
median_only,2025-07-07,54487.9221531333,407.7857503249824,54895.7079034583,95.35535316511005,10401.210329565098,10800.0
median_only,2025-07-08,50764.73207974396,13008.382527029173,63773.11460677313,2623.8566413667922,10800.0,10800.0
median_only,2025-07-09,51114.192515420604,183.47986043084722,51297.67237585144,27.21647414238083,10800.0,10800.0
median_only,2025-07-10,49861.76119028077,2987.9770744003226,52849.738264681095,462.67107501993115,10800.0,10568.859764416091
median_only,2025-07-11,26454.856712666766,1.8207131802228104e-11,26454.85671266678,3.737454790098127e-12,10568.859764416091,10800.0
